uniprot_id,SEP_PC,SEP_NC,SEP_NE,SEP_PO,SEP_NP,SEP_AL,SEP_CY,SEP_AR,SEP_AC,SEP_BS,SEP_NE_pH,SEP_HB,SEP_HL,SEP_NT,SEP_HX,SEP_SC,SEP_TN,SEP_SM,SEP_LR
P14739,0.0833333333333333,0.2142857142857142,0.7023809523809523,0.1904761904761904,0.4523809523809524,0.3928571428571428,0.0476190476190476,0.0357142857142857,0.2142857142857142,0.0833333333333333,0.7023809523809523,0.4761904761904761,0.1904761904761904,0.4166666666666667,0.1309523809523809,0.0476190476190476,0.1428571428571428,0.4523809523809524,0.5476190476190477
P31751,0.1600831600831601,0.1517671517671517,0.6881496881496881,0.1995841995841996,0.4636174636174636,0.3617463617463617,0.0519750519750519,0.1081081081081081,0.1517671517671517,0.1600831600831601,0.6881496881496881,0.4823284823284823,0.237006237006237,0.3534303534303534,0.1143451143451143,0.0478170478170478,0.1787941787941788,0.4407484407484408,0.5592515592515592
P49841,0.1357142857142857,0.0976190476190476,0.7666666666666667,0.2547619047619047,0.4714285714285714,0.4119047619047619,0.0738095238095238,0.0904761904761904,0.0976190476190476,0.1357142857142857,0.7666666666666667,0.5119047619047619,0.25,0.3404761904761905,0.1476190476190476,0.0333333333333333,0.2309523809523809,0.5380952380952381,0.4619047619047619
P78324,0.1269841269841269,0.1071428571428571,0.7658730158730159,0.2539682539682539,0.4623015873015873,0.4186507936507936,0.0734126984126984,0.0575396825396825,0.1071428571428571,0.1269841269841269,0.7658730158730159,0.5059523809523809,0.25,0.3789682539682539,0.1626984126984127,0.0277777777777777,0.2400793650793651,0.5813492063492064,0.4186507936507936
Q08722,0.0866873065015479,0.0773993808049535,0.8359133126934984,0.2167182662538699,0.5820433436532507,0.4922600619195046,0.0340557275541795,0.0959752321981424,0.0773993808049535,0.0866873065015479,0.8359133126934984,0.6037151702786377,0.1578947368421052,0.3126934984520124,0.1393188854489164,0.0464396284829721,0.2383900928792569,0.5015479876160991,0.4984520123839009
Q08465,0.1872146118721461,0.1461187214611872,0.6666666666666666,0.2237442922374429,0.3744292237442922,0.3150684931506849,0.0410958904109589,0.0730593607305936,0.1461187214611872,0.1872146118721461,0.6666666666666666,0.410958904109589,0.2968036529680365,0.3378995433789954,0.1095890410958904,0.0593607305936073,0.1963470319634703,0.4337899543378995,0.5662100456621004
P61830,0.2573529411764705,0.0808823529411764,0.6617647058823529,0.213235294117647,0.4411764705882353,0.3970588235294117,0.0367647058823529,0.0514705882352941,0.0808823529411764,0.2573529411764705,0.6617647058823529,0.4558823529411764,0.3014705882352941,0.3308823529411764,0.1397058823529411,0.0073529411764705,0.2426470588235294,0.4264705882352941,0.5735294117647058
P11234,0.1796116504854369,0.174757281553398,0.6456310679611651,0.1941747572815534,0.4174757281553398,0.3398058252427184,0.0145631067961165,0.0825242718446602,0.174757281553398,0.1796116504854369,0.6456310679611651,0.4126213592233009,0.2281553398058252,0.3883495145631068,0.1213592233009708,0.0339805825242718,0.2184466019417475,0.4563106796116505,0.5436893203883495
Q15311,0.1954198473282442,0.1969465648854962,0.6076335877862595,0.1862595419847328,0.3923664122137404,0.3389312977099236,0.0564885496183206,0.0503816793893129,0.1969465648854962,0.1954198473282442,0.6076335877862595,0.4061068702290076,0.2809160305343511,0.3908396946564885,0.1022900763358778,0.03206106870229,0.1618320610687023,0.3755725190839695,0.6244274809160305
P46937,0.0873015873015873,0.1011904761904761,0.8115079365079365,0.2876984126984127,0.4761904761904761,0.4047619047619047,0.119047619047619,0.0416666666666666,0.1011904761904761,0.0873015873015873,0.8115079365079365,0.4821428571428571,0.2539682539682539,0.4444444444444444,0.1726190476190476,0.0436507936507936,0.244047619047619,0.5773809523809523,0.4226190476190476
Q15797,0.1397849462365591,0.0946236559139784,0.7655913978494624,0.2580645161290322,0.4494623655913978,0.3698924731182795,0.0989247311827957,0.0903225806451612,0.0946236559139784,0.1397849462365591,0.7655913978494624,0.4688172043010752,0.2967741935483871,0.3440860215053763,0.1483870967741935,0.053763440860215,0.2301075268817204,0.5333333333333333,0.4666666666666667
Q9HCE7,0.1519154557463672,0.1228533685601056,0.7252311756935271,0.2192866578599736,0.4597093791281373,0.3910171730515192,0.0620871862615587,0.0885072655217965,0.1228533685601056,0.1519154557463672,0.7252311756935271,0.4570673712021136,0.2602377807133421,0.3659180977542932,0.1122853368560105,0.0330250990752972,0.1941875825627476,0.4729194187582562,0.5270805812417437
P01116,0.164021164021164,0.1534391534391534,0.6825396825396826,0.2433862433862433,0.4179894179894179,0.3597883597883597,0.0264550264550264,0.0793650793650793,0.1534391534391534,0.164021164021164,0.6825396825396826,0.455026455026455,0.2116402116402116,0.3809523809523809,0.1164021164021164,0.0529100529100529,0.1798941798941798,0.455026455026455,0.544973544973545
P10398,0.1518151815181518,0.0924092409240924,0.7557755775577558,0.2458745874587458,0.4801980198019802,0.400990099009901,0.0709570957095709,0.0792079207920792,0.0924092409240924,0.1518151815181518,0.7557755775577558,0.4933993399339934,0.2524752475247525,0.3547854785478548,0.1435643564356435,0.0495049504950495,0.2409240924092409,0.5198019801980198,0.4801980198019802
P13835,0.1401869158878504,0.1339563862928348,0.7258566978193146,0.2461059190031152,0.4392523364485981,0.3769470404984423,0.043613707165109,0.0841121495327102,0.1339563862928348,0.1401869158878504,0.7258566978193146,0.4579439252336448,0.2242990654205607,0.3769470404984423,0.1557632398753894,0.02803738317757,0.2647975077881619,0.5171339563862928,0.4828660436137071
Q8GYN5,0.1753554502369668,0.1232227488151658,0.7014218009478673,0.2654028436018957,0.3412322274881517,0.2843601895734597,0.0853080568720379,0.0710900473933649,0.1232227488151658,0.1753554502369668,0.7014218009478673,0.3364928909952606,0.3554502369668246,0.4170616113744075,0.1895734597156398,0.0284360189573459,0.2843601895734597,0.6113744075829384,0.3886255924170616
Q993A8,0.1207482993197278,0.0799319727891156,0.7993197278911565,0.2602040816326531,0.4540816326530612,0.3741496598639456,0.0374149659863945,0.0765306122448979,0.0799319727891156,0.1207482993197278,0.7993197278911565,0.5017006802721088,0.2431972789115646,0.3554421768707483,0.1564625850340136,0.0544217687074829,0.2295918367346938,0.5255102040816326,0.4744897959183674
P19551,0.1289566236811254,0.0902696365767878,0.7807737397420867,0.2332942555685814,0.4759671746776084,0.388042203985932,0.0316529894490035,0.0902696365767878,0.0902696365767878,0.1289566236811254,0.7807737397420867,0.5029308323563892,0.2321219226260258,0.3411488862837045,0.1336459554513482,0.0480656506447831,0.2157092614302461,0.4853458382180539,0.5146541617819461
Q8Q7Z9,0.1352657004830917,0.0676328502415458,0.7971014492753623,0.2946859903381642,0.4106280193236715,0.357487922705314,0.0434782608695652,0.0579710144927536,0.0676328502415458,0.1352657004830917,0.7971014492753623,0.5169082125603864,0.2705314009661835,0.3478260869565217,0.1884057971014492,0.0676328502415458,0.2318840579710145,0.5748792270531401,0.4251207729468599
P38446,0.0912408759124087,0.0912408759124087,0.8175182481751825,0.2372262773722627,0.4927007299270073,0.4343065693430657,0.072992700729927,0.0693430656934306,0.0912408759124087,0.0912408759124087,0.8175182481751825,0.4963503649635036,0.2518248175182482,0.364963503649635,0.1642335766423357,0.0328467153284671,0.2445255474452554,0.6131386861313869,0.3868613138686131
Q7A260,0.0888888888888888,0.1629629629629629,0.7481481481481481,0.2222222222222222,0.4888888888888889,0.4074074074074074,0.0518518518518518,0.0962962962962963,0.1629629629629629,0.0888888888888888,0.7481481481481481,0.4962962962962963,0.1777777777777777,0.4148148148148148,0.1333333333333333,0.0148148148148148,0.1851851851851851,0.4962962962962963,0.5037037037037037
O75469,0.1658986175115207,0.1221198156682027,0.7119815668202765,0.2235023041474654,0.4654377880184331,0.3571428571428571,0.0460829493087557,0.0829493087557603,0.1221198156682027,0.1658986175115207,0.7119815668202765,0.488479262672811,0.2350230414746544,0.3525345622119815,0.1105990783410138,0.0806451612903225,0.2211981566820276,0.4216589861751152,0.5783410138248848
P70365,0.0967519004837595,0.0939875604699378,0.8092605390463027,0.2964754664823773,0.4492052522460262,0.3849343469246717,0.0870767104353835,0.0414651002073255,0.0939875604699378,0.0967519004837595,0.8092605390463027,0.4554250172771251,0.2474084312370421,0.4263994471319972,0.1720801658604008,0.0545957152729785,0.2591568762957844,0.5597788527988943,0.4402211472011057
Q9QP06,0.1132890365448505,0.0803986710963455,0.806312292358804,0.2428571428571428,0.5358803986710964,0.4651162790697674,0.06843853820598,0.0833887043189368,0.0803986710963455,0.1132890365448505,0.806312292358804,0.5621262458471761,0.2093023255813953,0.3388704318936877,0.1475083056478405,0.0528239202657807,0.2803986710963455,0.5707641196013289,0.4292358803986711
P03372,0.1445378151260504,0.1008403361344537,0.7546218487394958,0.2201680672268907,0.492436974789916,0.4134453781512605,0.0588235294117647,0.0722689075630252,0.1008403361344537,0.1445378151260504,0.7546218487394958,0.4773109243697479,0.2453781512605042,0.3394957983193277,0.1176470588235294,0.0672268907563025,0.2554621848739495,0.480672268907563,0.519327731092437
P02751,0.1033508276140492,0.1094065401695599,0.7872426322163908,0.3100524828421477,0.4364150181671377,0.3875656035526847,0.0783205490512717,0.0799354057327412,0.1094065401695599,0.1033508276140492,0.7872426322163908,0.4864755752926927,0.2224465078724263,0.4360113039967703,0.1893419459023011,0.0363342753330641,0.2309245054501413,0.5902301170771094,0.4097698829228905
O75164,0.1475563909774436,0.1484962406015037,0.7039473684210527,0.2396616541353383,0.4323308270676692,0.3505639097744361,0.056390977443609,0.093984962406015,0.1484962406015037,0.1475563909774436,0.7039473684210527,0.4605263157894737,0.2359022556390977,0.3768796992481203,0.1306390977443609,0.0545112781954887,0.2368421052631578,0.4896616541353383,0.5103383458646616
P68431,0.2426470588235294,0.0808823529411764,0.6764705882352942,0.2058823529411764,0.4632352941176471,0.4117647058823529,0.0441176470588235,0.0514705882352941,0.0808823529411764,0.2426470588235294,0.6764705882352942,0.5,0.2941176470588235,0.3014705882352941,0.1102941176470588,0.0367647058823529,0.2352941176470588,0.4338235294117647,0.5661764705882353
Q39255,0.11875,0.20625,0.675,0.16875,0.45625,0.38125,0.025,0.0625,0.20625,0.11875,0.675,0.5125,0.19375,0.36875,0.1125,0.04375,0.2125,0.50625,0.49375
Q570C0,0.1296296296296296,0.1178451178451178,0.7525252525252525,0.2239057239057239,0.5,0.4124579124579124,0.0488215488215488,0.0909090909090909,0.1178451178451178,0.1296296296296296,0.7525252525252525,0.531986531986532,0.207070707070707,0.3249158249158249,0.1346801346801346,0.0656565656565656,0.2441077441077441,0.5016835016835017,0.4983164983164983
O55043,0.1547987616099071,0.1300309597523219,0.7151702786377709,0.2631578947368421,0.4117647058823529,0.3513931888544891,0.0696594427244582,0.0619195046439628,0.1300309597523219,0.1547987616099071,0.7151702786377709,0.4613003095975232,0.2647058823529412,0.391640866873065,0.174922600619195,0.0386996904024767,0.1996904024767802,0.4736842105263157,0.5263157894736842
Q96J02,0.1295681063122923,0.1240310077519379,0.7464008859357697,0.2403100775193798,0.4518272425249169,0.3632336655592469,0.0686600221483942,0.1018826135105204,0.1240310077519379,0.1295681063122923,0.7464008859357697,0.4562569213732004,0.2524916943521594,0.3898117386489479,0.1384274640088593,0.0354374307862679,0.2026578073089701,0.4916943521594684,0.5083056478405316
Q07869,0.1388888888888889,0.1303418803418803,0.7307692307692307,0.2222222222222222,0.4679487179487179,0.3888888888888889,0.0427350427350427,0.0769230769230769,0.1303418803418803,0.1388888888888889,0.7307692307692307,0.4871794871794871,0.2222222222222222,0.3418803418803419,0.1175213675213675,0.0726495726495726,0.2457264957264957,0.4829059829059829,0.5170940170940171
P60339,0.1453201970443349,0.1502463054187192,0.7044334975369458,0.1453201970443349,0.5320197044334976,0.4655172413793103,0.0566502463054187,0.0615763546798029,0.1502463054187192,0.1453201970443349,0.7044334975369458,0.5172413793103449,0.229064039408867,0.3645320197044335,0.0960591133004926,0.0320197044334975,0.1822660098522167,0.5295566502463054,0.4704433497536945
P85981,0.2058823529411764,0.2058823529411764,0.5882352941176471,0.2941176470588235,0.2352941176470588,0.2058823529411764,0.0588235294117647,0.0294117647058823,0.2058823529411764,0.2058823529411764,0.5882352941176471,0.3823529411764705,0.3235294117647059,0.3529411764705882,0.088235294117647,0.1470588235294117,0.2058823529411764,0.4705882352941176,0.5294117647058824
Q9V119,0.1686746987951807,0.1566265060240964,0.6746987951807228,0.1044176706827309,0.5381526104417671,0.4859437751004016,0.0522088353413654,0.0522088353413654,0.1566265060240964,0.1686746987951807,0.6746987951807228,0.4899598393574297,0.253012048192771,0.2971887550200803,0.0441767068273092,0.036144578313253,0.216867469879518,0.4417670682730923,0.5582329317269076
Q9V118,0.1277372262773722,0.1788321167883211,0.6934306569343066,0.1094890510948905,0.551094890510949,0.4963503649635036,0.0583941605839416,0.0364963503649635,0.1788321167883211,0.1277372262773722,0.6934306569343066,0.5328467153284672,0.218978102189781,0.3503649635036496,0.0875912408759124,0.0291970802919708,0.1824817518248175,0.5,0.5
Q7A441,0.0909090909090909,0.1558441558441558,0.7532467532467533,0.1948051948051948,0.5064935064935064,0.4155844155844156,0.0519480519480519,0.1038961038961039,0.1558441558441558,0.0909090909090909,0.7532467532467533,0.5064935064935064,0.1948051948051948,0.3506493506493506,0.0519480519480519,0.0129870129870129,0.1168831168831168,0.4155844155844156,0.5844155844155844
P65401,0.1621621621621621,0.1689189189189189,0.668918918918919,0.1891891891891892,0.4527027027027027,0.3851351351351351,0.0405405405405405,0.1081081081081081,0.1689189189189189,0.1621621621621621,0.668918918918919,0.4391891891891892,0.2297297297297297,0.3648648648648648,0.081081081081081,0.0135135135135135,0.1621621621621621,0.3716216216216216,0.6283783783783784
P42703,0.119047619047619,0.1153846153846153,0.7655677655677655,0.2408424908424908,0.4615384615384615,0.3919413919413919,0.0705128205128205,0.0851648351648351,0.1153846153846153,0.119047619047619,0.7655677655677655,0.5009157509157509,0.2527472527472527,0.358058608058608,0.1565934065934066,0.0347985347985348,0.2069597069597069,0.5412087912087912,0.4587912087912087
P15018,0.1386138613861386,0.0495049504950495,0.8118811881188119,0.2079207920792079,0.5346534653465347,0.4900990099009901,0.0594059405940594,0.0693069306930693,0.0495049504950495,0.1386138613861386,0.8118811881188119,0.5396039603960396,0.2673267326732673,0.2673267326732673,0.099009900990099,0.0396039603960396,0.2376237623762376,0.5247524752475248,0.4752475247524752
P0A2N1,0.1452282157676348,0.1161825726141078,0.7385892116182573,0.2240663900414937,0.4481327800829875,0.3443983402489626,0.0580912863070539,0.0995850622406639,0.1161825726141078,0.1452282157676348,0.7385892116182573,0.4190871369294606,0.2697095435684647,0.3568464730290456,0.1120331950207468,0.0456431535269709,0.2116182572614107,0.4605809128630705,0.5394190871369294
Q13164,0.1213235294117647,0.1213235294117647,0.7573529411764706,0.1936274509803921,0.5465686274509803,0.4901960784313725,0.1360294117647058,0.0551470588235294,0.1213235294117647,0.1213235294117647,0.7573529411764706,0.5306372549019608,0.2745098039215686,0.3517156862745098,0.1127450980392156,0.0318627450980392,0.2512254901960784,0.5551470588235294,0.4448529411764705
Q15019,0.1745152354570637,0.1551246537396121,0.6703601108033241,0.1689750692520775,0.4570637119113573,0.3795013850415512,0.038781163434903,0.0692520775623268,0.1551246537396121,0.1745152354570637,0.6703601108033241,0.4432132963988919,0.2576177285318559,0.3573407202216066,0.0831024930747922,0.0443213296398892,0.1634349030470914,0.4182825484764543,0.5817174515235457
Q14141,0.1751152073732718,0.1589861751152073,0.6658986175115207,0.2142857142857142,0.412442396313364,0.3387096774193548,0.0299539170506912,0.0714285714285714,0.1589861751152073,0.1751152073732718,0.6658986175115207,0.4377880184331797,0.2442396313364055,0.3870967741935484,0.1175115207373272,0.0414746543778801,0.1774193548387097,0.4262672811059907,0.5737327188940092
P60616,0.1263157894736842,0.0736842105263157,0.8,0.3368421052631579,0.4421052631578947,0.4,0.0842105263157894,0.0526315789473684,0.0736842105263157,0.1263157894736842,0.8,0.6210526315789474,0.231578947368421,0.3157894736842105,0.1789473684210526,0.1368421052631579,0.2736842105263158,0.631578947368421,0.3684210526315789
P04756,0.111597374179431,0.1072210065645514,0.7811816192560175,0.212253829321663,0.5361050328227571,0.4310722100656455,0.0568927789934354,0.1050328227571116,0.1072210065645514,0.111597374179431,0.7811816192560175,0.5667396061269147,0.2013129102844639,0.3194748358862144,0.1356673960612691,0.0481400437636761,0.1706783369803063,0.474835886214442,0.5251641137855579
P00514,0.1447368421052631,0.1605263157894736,0.6947368421052632,0.1842105263157894,0.4763157894736842,0.4052631578947368,0.0447368421052631,0.081578947368421,0.1605263157894736,0.1447368421052631,0.6947368421052632,0.4578947368421052,0.2236842105263158,0.3657894736842105,0.1026315789473684,0.031578947368421,0.2236842105263158,0.4736842105263157,0.5263157894736842
O15392,0.1830985915492957,0.1830985915492957,0.6338028169014085,0.1478873239436619,0.4507042253521127,0.3309859154929577,0.0704225352112676,0.0985915492957746,0.1830985915492957,0.1830985915492957,0.6338028169014085,0.5,0.2887323943661972,0.3309859154929577,0.0774647887323943,0.0633802816901408,0.204225352112676,0.4225352112676056,0.5774647887323944
Q53HL2,0.1892857142857142,0.1285714285714285,0.6821428571428572,0.1892857142857142,0.4428571428571428,0.4035714285714286,0.05,0.0357142857142857,0.1285714285714285,0.1892857142857142,0.6821428571428572,0.45,0.2892857142857143,0.3571428571428571,0.1321428571428571,0.0214285714285714,0.2178571428571428,0.4678571428571428,0.5321428571428571
P48546,0.1287553648068669,0.0793991416309012,0.7918454935622318,0.2274678111587982,0.5364806866952789,0.4549356223175965,0.0450643776824034,0.1094420600858369,0.0793991416309012,0.1287553648068669,0.7918454935622318,0.5450643776824035,0.2017167381974249,0.3068669527896995,0.1094420600858369,0.0450643776824034,0.2446351931330472,0.4356223175965665,0.5643776824034334
P09681,0.1568627450980392,0.1241830065359477,0.7189542483660131,0.2026143790849673,0.477124183006536,0.4183006535947712,0.0522875816993464,0.0588235294117647,0.1241830065359477,0.1568627450980392,0.7189542483660131,0.477124183006536,0.2483660130718954,0.3464052287581699,0.1176470588235294,0.0261437908496732,0.2418300653594771,0.457516339869281,0.5424836601307189
P60763,0.140625,0.109375,0.75,0.2135416666666666,0.5104166666666666,0.4479166666666667,0.078125,0.0885416666666666,0.109375,0.140625,0.75,0.5520833333333334,0.2447916666666666,0.3072916666666667,0.109375,0.0520833333333333,0.2083333333333333,0.5416666666666666,0.4583333333333333
Q13153,0.1376146788990825,0.1412844036697247,0.7211009174311926,0.2146788990825688,0.4495412844036697,0.3871559633027523,0.0788990825688073,0.0568807339449541,0.1412844036697247,0.1376146788990825,0.7211009174311926,0.4807339449541284,0.273394495412844,0.3706422018348624,0.1412844036697247,0.0403669724770642,0.1926605504587156,0.5211009174311927,0.4788990825688073
Q9UBQ0,0.1428571428571428,0.1098901098901098,0.7472527472527473,0.1923076923076923,0.510989010989011,0.445054945054945,0.0439560439560439,0.0934065934065934,0.1098901098901098,0.1428571428571428,0.7472527472527473,0.5054945054945055,0.2307692307692307,0.3131868131868132,0.0879120879120879,0.0329670329670329,0.1758241758241758,0.4615384615384615,0.5384615384615384
Q96QK1,0.1381909547738693,0.1469849246231155,0.714824120603015,0.214824120603015,0.4547738693467337,0.3844221105527638,0.0376884422110552,0.0816582914572864,0.1469849246231155,0.1381909547738693,0.714824120603015,0.4773869346733668,0.2211055276381909,0.3454773869346734,0.0992462311557789,0.0414572864321608,0.1708542713567839,0.4183417085427136,0.5816582914572864
O60341,0.1279342723004694,0.1197183098591549,0.7523474178403756,0.1995305164319248,0.5164319248826291,0.4565727699530516,0.0762910798122065,0.0669014084507042,0.1197183098591549,0.1279342723004694,0.7523474178403756,0.5011737089201878,0.2406103286384976,0.3615023474178404,0.1138497652582159,0.028169014084507,0.2523474178403755,0.5246478873239436,0.4753521126760563
Q9UKL0,0.1525773195876288,0.1381443298969072,0.709278350515464,0.2,0.4474226804123711,0.3814432989690721,0.0536082474226804,0.0618556701030927,0.1381443298969072,0.1525773195876288,0.709278350515464,0.4350515463917526,0.268041237113402,0.3670103092783505,0.1257731958762886,0.0268041237113402,0.2762886597938144,0.534020618556701,0.465979381443299
Q8K4J6,0.1026970954356846,0.1089211618257261,0.7883817427385892,0.2707468879668049,0.5051867219917012,0.462655601659751,0.1255186721991701,0.0300829875518672,0.1089211618257261,0.1026970954356846,0.7883817427385892,0.5051867219917012,0.2406639004149377,0.4221991701244813,0.1742738589211618,0.0280082987551867,0.2728215767634854,0.549792531120332,0.450207468879668
Q13464,0.1809453471196455,0.1824224519940915,0.6366322008862629,0.206794682422452,0.3700147710487445,0.3020679468242245,0.0251107828655834,0.0657311669128508,0.1824224519940915,0.1809453471196455,0.6366322008862629,0.397341211225997,0.2658788774002954,0.3803545051698671,0.1070901033973412,0.0420974889217134,0.1587887740029542,0.4062038404726735,0.5937961595273265
P61587,0.1557377049180328,0.1147540983606557,0.7295081967213115,0.2745901639344262,0.4016393442622951,0.3401639344262295,0.0450819672131147,0.0655737704918032,0.1147540983606557,0.1557377049180328,0.7295081967213115,0.4754098360655737,0.2540983606557377,0.3524590163934426,0.1680327868852459,0.0614754098360655,0.2336065573770492,0.5450819672131147,0.4549180327868852
P21784,0.1233396584440227,0.1252371916508539,0.7514231499051234,0.2580645161290322,0.444022770398482,0.3548387096774194,0.0569259962049335,0.1024667931688804,0.1252371916508539,0.1233396584440227,0.7514231499051234,0.4667931688804554,0.2296015180265654,0.3851992409867172,0.1537001897533206,0.0569259962049335,0.2333965844402277,0.5294117647058824,0.4705882352941176
P84228,0.2426470588235294,0.0808823529411764,0.6764705882352942,0.2058823529411764,0.4632352941176471,0.4117647058823529,0.0441176470588235,0.0514705882352941,0.0808823529411764,0.2426470588235294,0.6764705882352942,0.4926470588235294,0.2941176470588235,0.3088235294117647,0.1176470588235294,0.0294117647058823,0.2352941176470588,0.4338235294117647,0.5661764705882353
Q9JJV2,0.1142857142857142,0.1071428571428571,0.7785714285714286,0.2214285714285714,0.5285714285714286,0.4357142857142857,0.0142857142857142,0.1,0.1071428571428571,0.1142857142857142,0.7785714285714286,0.4785714285714286,0.1571428571428571,0.3785714285714285,0.1,0.0857142857142857,0.3214285714285714,0.5857142857142857,0.4142857142857143
P70460,0.128,0.1066666666666666,0.7653333333333333,0.1973333333333333,0.5333333333333333,0.4773333333333333,0.1413333333333333,0.0373333333333333,0.1066666666666666,0.128,0.7653333333333333,0.4826666666666667,0.304,0.384,0.128,0.0346666666666666,0.304,0.592,0.408
Q14677,0.1184,0.1136,0.768,0.2576,0.4528,0.3392,0.0592,0.0672,0.1136,0.1184,0.768,0.4432,0.2352,0.432,0.192,0.064,0.2704,0.568,0.432
Q9UEU0,0.1896551724137931,0.146551724137931,0.6637931034482759,0.2155172413793103,0.4094827586206896,0.3491379310344827,0.021551724137931,0.0517241379310344,0.146551724137931,0.1896551724137931,0.6637931034482759,0.4137931034482758,0.25,0.3922413793103448,0.146551724137931,0.0344827586206896,0.2025862068965517,0.3793103448275862,0.6206896551724138
P02768,0.1691297208538587,0.160919540229885,0.6699507389162561,0.2151067323481116,0.4269293924466338,0.354679802955665,0.0394088669950738,0.0919540229885057,0.160919540229885,0.1691297208538587,0.6699507389162561,0.5106732348111659,0.2364532019704433,0.3087027914614121,0.0935960591133004,0.0689655172413793,0.2282430213464696,0.4729064039408867,0.5270935960591133
Q51911,0.2170542635658914,0.1757105943152454,0.6072351421188631,0.1369509043927648,0.4108527131782946,0.3798449612403101,0.0490956072351421,0.0490956072351421,0.1757105943152454,0.2170542635658914,0.6072351421188631,0.3901808785529715,0.3255813953488372,0.3565891472868217,0.0930232558139534,0.0077519379844961,0.2170542635658914,0.4547803617571059,0.5452196382428941
P18484,0.1204690831556503,0.1076759061833688,0.7718550106609808,0.2260127931769723,0.4946695095948827,0.4307036247334754,0.0511727078891258,0.0746268656716417,0.1076759061833688,0.1204690831556503,0.7718550106609808,0.5213219616204691,0.2228144989339019,0.3390191897654584,0.1343283582089552,0.033049040511727,0.2217484008528784,0.5031982942430704,0.4968017057569296
P62743,0.1478873239436619,0.1408450704225352,0.7112676056338029,0.176056338028169,0.4647887323943662,0.352112676056338,0.0,0.1408450704225352,0.1408450704225352,0.1478873239436619,0.7112676056338029,0.5070422535211268,0.2183098591549295,0.2605633802816901,0.056338028169014,0.0492957746478873,0.1126760563380281,0.3873239436619718,0.6126760563380281
Q6DE08,0.1911357340720221,0.113573407202216,0.6952908587257618,0.2160664819944598,0.4487534626038781,0.3628808864265928,0.0720221606648199,0.0914127423822714,0.113573407202216,0.1911357340720221,0.6952908587257618,0.4653739612188365,0.2936288088642659,0.3268698060941828,0.1301939058171745,0.0443213296398892,0.185595567867036,0.4376731301939058,0.5623268698060941
O13024,0.2233676975945017,0.1729667812142039,0.6036655211912944,0.2268041237113402,0.3447880870561283,0.3024054982817869,0.0595647193585337,0.0286368843069874,0.1729667812142039,0.2233676975945017,0.6036655211912944,0.3825887743413516,0.3150057273768614,0.3928980526918671,0.1397479954180985,0.0343642611683848,0.1970217640320733,0.415807560137457,0.584192439862543
P13479,0.1162790697674418,0.1860465116279069,0.6976744186046512,0.2674418604651162,0.3953488372093023,0.3255813953488372,0.0348837209302325,0.0813953488372093,0.1860465116279069,0.1162790697674418,0.6976744186046512,0.4186046511627907,0.1860465116279069,0.4767441860465116,0.1860465116279069,0.0348837209302325,0.2325581395348837,0.5116279069767442,0.4883720930232558
P09883,0.1512027491408934,0.1254295532646048,0.7233676975945017,0.1804123711340206,0.4793814432989691,0.4295532646048109,0.0584192439862542,0.0463917525773195,0.1254295532646048,0.1512027491408934,0.7233676975945017,0.4123711340206185,0.2731958762886597,0.4037800687285223,0.1323024054982818,0.0137457044673539,0.3006872852233677,0.6202749140893471,0.3797250859106529
P63280,0.1518987341772152,0.1139240506329113,0.7341772151898734,0.1835443037974683,0.5063291139240507,0.4113924050632911,0.1012658227848101,0.1012658227848101,0.1139240506329113,0.1518987341772152,0.7341772151898734,0.5126582278481012,0.2974683544303797,0.2974683544303797,0.0822784810126582,0.050632911392405,0.2025316455696202,0.4683544303797468,0.5316455696202531
P63165,0.1782178217821782,0.1881188118811881,0.6336633663366337,0.2376237623762376,0.3762376237623762,0.3069306930693069,0.0297029702970297,0.0594059405940594,0.1881188118811881,0.1782178217821782,0.6336633663366337,0.3663366336633663,0.2277227722772277,0.4653465346534653,0.1287128712871287,0.0495049504950495,0.1782178217821782,0.4059405940594059,0.594059405940594
Q9IH62,0.1096345514950166,0.0880398671096345,0.8023255813953488,0.2574750830564784,0.4700996677740864,0.4053156146179402,0.0598006644518272,0.0880398671096345,0.0880398671096345,0.1096345514950166,0.8023255813953488,0.4933554817275747,0.2441860465116279,0.3421926910299003,0.1461794019933555,0.0465116279069767,0.2176079734219269,0.526578073089701,0.473421926910299
P52799,0.1351351351351351,0.09009009009009,0.7747747747747747,0.2642642642642642,0.4564564564564564,0.3993993993993994,0.063063063063063,0.084084084084084,0.09009009009009,0.1351351351351351,0.7747747747747747,0.4654654654654654,0.2522522522522522,0.3603603603603603,0.1561561561561561,0.042042042042042,0.2402402402402402,0.5345345345345346,0.4654654654654654
P49023,0.1218274111675127,0.1133671742808798,0.7648054145516074,0.2690355329949238,0.4602368866328257,0.3874788494077834,0.0947546531302876,0.0846023688663282,0.1133671742808798,0.1218274111675127,0.7648054145516074,0.4653130287648054,0.2521150592216582,0.3976311336717428,0.1489001692047377,0.0592216582064297,0.2910321489001692,0.5634517766497462,0.4365482233502538
Q9NVD7,0.1478494623655914,0.1478494623655914,0.7043010752688172,0.1801075268817204,0.478494623655914,0.4139784946236559,0.0618279569892473,0.0618279569892473,0.1478494623655914,0.1478494623655914,0.7043010752688172,0.4919354838709677,0.2553763440860215,0.3467741935483871,0.1129032258064516,0.021505376344086,0.1478494623655914,0.4516129032258064,0.5483870967741935
